Date,D,CT,FT,IT
2015/9/4,86761,76.9,76.2,76.7
2015/9/4,90182,76.9,76.2,76.7
2015/9/4,94878,76.9,76.2,76.7
2015/9/4,100531,76.9,76.2,76.7
2015/9/4,106288,76.9,76.2,76.7
2015/9/4,111083,76.9,76.2,76.7
2015/9/4,115243,76.9,76.2,76.7
2015/9/4,118555,76.9,76.2,76.7
2015/9/4,120490,76.9,76.2,76.7
2015/9/4,121246,76.9,76.2,76.7
2015/9/4,120566,76.9,76.2,76.7
2015/9/4,117808,76.9,76.2,76.7
2015/9/4,113473,76.9,76.2,76.7
2015/9/4,110384,76.9,76.2,76.7
2015/9/4,107569,76.9,76.2,76.7
2015/9/4,101465,76.9,76.2,76.7
2015/9/4,94200,76.9,76.2,76.7
2015/9/5,87370,82.8,77.6,77.6
2015/9/5,81573,82.8,77.6,77.6
2015/9/5,77405,82.8,77.6,77.6
2015/9/5,74665,82.8,77.6,77.6
2015/9/5,72761,82.8,77.6,77.6
2015/9/5,72155,82.8,77.6,77.6
2015/9/5,72831,82.8,77.6,77.6
2015/9/5,74054,82.8,77.6,77.6
2015/9/5,76795,82.8,77.6,77.6
2015/9/5,82946,82.8,77.6,77.6
2015/9/5,89718,82.8,77.6,77.6
2015/9/5,96197,82.8,77.6,77.6
2015/9/5,101817,82.8,77.6,77.6
2015/9/5,106101,82.8,77.6,77.6
2015/9/5,109189,82.8,77.6,77.6
2015/9/5,111148,82.8,77.6,77.6
2015/9/5,112567,82.8,77.6,77.6
2015/9/5,112888,82.8,77.6,77.6
2015/9/5,111504,82.8,77.6,77.6
2015/9/5,107794,82.8,77.6,77.6
2015/9/5,105192,82.8,77.6,77.6
2015/9/5,102649,82.8,77.6,77.6
2015/9/5,97277,82.8,77.6,77.6
2015/9/5,90911,82.8,77.6,77.6
2015/9/6,84692,83.6,80.1,80.5
2015/9/6,79747,83.6,80.1,80.5
2015/9/6,75864,83.6,80.1,80.5
2015/9/6,73258,83.6,80.1,80.5
2015/9/6,71383,83.6,80.1,80.5
2015/9/6,70322,83.6,80.1,80.5
2015/9/6,70664,83.6,80.1,80.5
2015/9/6,71234,83.6,80.1,80.5
2015/9/6,74112,83.6,80.1,80.5
2015/9/6,81088,83.6,80.1,80.5
2015/9/6,88491,83.6,80.1,80.5
2015/9/6,95304,83.6,80.1,80.5
2015/9/6,101577,83.6,80.1,80.5
2015/9/6,106996,83.6,80.1,80.5
2015/9/6,110886,83.6,80.1,80.5
2015/9/6,113280,83.6,80.1,80.5
2015/9/6,114485,83.6,80.1,80.5
2015/9/6,114826,83.6,80.1,80.5
2015/9/6,113416,83.6,80.1,80.5
2015/9/6,109485,83.6,80.1,80.5
2015/9/6,106516,83.6,80.1,80.5
2015/9/6,103336,83.6,80.1,80.5
2015/9/6,97770,83.6,80.1,80.5
2015/9/6,90862,83.6,80.1,80.5
2015/9/11,75872,59.2,57.5,59.5
2015/9/11,71682,59.2,57.5,59.5
2015/9/11,68949,59.2,57.5,59.5
2015/9/11,67242,59.2,57.5,59.5
2015/9/11,66704,59.2,57.5,59.5
2015/9/11,68223,59.2,57.5,59.5
2015/9/11,72918,59.2,57.5,59.5
2015/9/11,78724,59.2,57.5,59.5
2015/9/11,80941,59.2,57.5,59.5
2015/9/11,82837,59.2,57.5,59.5
2015/9/11,84693,59.2,57.5,59.5
2015/9/11,86246,59.2,57.5,59.5
2015/9/11,87278,59.2,57.5,59.5
2015/9/11,88091,59.2,57.5,59.5
2015/9/11,88595,59.2,57.5,59.5
2015/9/11,88356,59.2,57.5,59.5
2015/9/11,87322,59.2,57.5,59.5
2015/9/11,86295,59.2,57.5,59.5
2015/9/11,84558,59.2,57.5,59.5
2015/9/11,82478,59.2,57.5,59.5
2015/9/11,82644,59.2,57.5,59.5
2015/9/11,81673,59.2,57.5,59.5
2015/9/11,78113,59.2,57.5,59.5
2015/9/11,73696,59.2,57.5,59.5
2015/9/12,69003,60.3,55.5,57.8
2015/9/12,65585,60.3,55.5,57.8
2015/9/12,63312,60.3,55.5,57.8
2015/9/12,61777,60.3,55.5,57.8
2015/9/12,61059,60.3,55.5,57.8
2015/9/12,61349,60.3,55.5,57.8
2015/9/12,62889,60.3,55.5,57.8
2015/9/12,64549,60.3,55.5,57.8
2015/9/12,66534,60.3,55.5,57.8
2015/9/12,69890,60.3,55.5,57.8
2015/9/12,72395,60.3,55.5,57.8
2015/9/12,74184,60.3,55.5,57.8
2015/9/12,75268,60.3,55.5,57.8
2015/9/12,75774,60.3,55.5,57.8
2015/9/12,76273,60.3,55.5,57.8
2015/9/12,76360,60.3,55.5,57.8
2015/9/12,76739,60.3,55.5,57.8
2015/9/12,76825,60.3,55.5,57.8
2015/9/12,76348,60.3,55.5,57.8
2015/9/12,75067,60.3,55.5,57.8
2015/9/12,75804,60.3,55.5,57.8
2015/9/12,75005,60.3,55.5,57.8
2015/9/12,71880,60.3,55.5,57.8
2015/9/12,67868,60.3,55.5,57.8
2015/9/13,63887,67.4,61.2,61.7
2015/9/13,60900,67.4,61.2,61.7
2015/9/13,58794,67.4,61.2,61.7
2015/9/13,57435,67.4,61.2,61.7
2015/9/13,56647,67.4,61.2,61.7
2015/9/13,56648,67.4,61.2,61.7
2015/9/13,57456,67.4,61.2,61.7
2015/9/13,58442,67.4,61.2,61.7
2015/9/13,60344,67.4,61.2,61.7
2015/9/13,63898,67.4,61.2,61.7
2015/9/13,66378,67.4,61.2,61.7
2015/9/13,68275,67.4,61.2,61.7
2015/9/13,69918,67.4,61.2,61.7
2015/9/13,71160,67.4,61.2,61.7
2015/9/13,72087,67.4,61.2,61.7
2015/9/13,73226,67.4,61.2,61.7
2015/9/13,75007,67.4,61.2,61.7
2015/9/13,76547,67.4,61.2,61.7
2015/9/13,77479,67.4,61.2,61.7
2015/9/13,77150,67.4,61.2,61.7
2015/9/13,78598,67.4,61.2,61.7
2015/9/13,77906,67.4,61.2,61.7
2015/9/13,73726,67.4,61.2,61.7
2015/9/13,68627,67.4,61.2,61.7
2015/9/18,79889,66.8,69.8,71
2015/9/18,75189,66.8,69.8,71
2015/9/18,72014,66.8,69.8,71
2015/9/18,70100,66.8,69.8,71
2015/9/18,69193,66.8,69.8,71
2015/9/18,70509,66.8,69.8,71
2015/9/18,75364,66.8,69.8,71
2015/9/18,81378,66.8,69.8,71
2015/9/18,83752,66.8,69.8,71
2015/9/18,86464,66.8,69.8,71
2015/9/18,89628,66.8,69.8,71
2015/9/18,92936,66.8,69.8,71
2015/9/18,96082,66.8,69.8,71
2015/9/18,99044,66.8,69.8,71
2015/9/18,101438,66.8,69.8,71
2015/9/18,102542,66.8,69.8,71
2015/9/18,102979,66.8,69.8,71
2015/9/18,102494,66.8,69.8,71
2015/9/18,100490,66.8,69.8,71
2015/9/18,97732,66.8,69.8,71
2015/9/18,96851,66.8,69.8,71
2015/9/18,94240,66.8,69.8,71
2015/9/18,89343,66.8,69.8,71
2015/9/18,83623,66.8,69.8,71
2015/9/19,77680,62.4,58.1,62.1
2015/9/19,73137,62.4,58.1,62.1
2015/9/19,70055,62.4,58.1,62.1
2015/9/19,67861,62.4,58.1,62.1
2015/9/19,66552,62.4,58.1,62.1
2015/9/19,66247,62.4,58.1,62.1
2015/9/19,67285,62.4,58.1,62.1
2015/9/19,69309,62.4,58.1,62.1
2015/9/19,71291,62.4,58.1,62.1
2015/9/19,75285,62.4,58.1,62.1
2015/9/19,78780,62.4,58.1,62.1
2015/9/19,81440,62.4,58.1,62.1
2015/9/19,83246,62.4,58.1,62.1
2015/9/19,84536,62.4,58.1,62.1
2015/9/19,85575,62.4,58.1,62.1
2015/9/19,86417,62.4,58.1,62.1
2015/9/19,86948,62.4,58.1,62.1
2015/9/19,87145,62.4,58.1,62.1
2015/9/19,85964,62.4,58.1,62.1
2015/9/19,83825,62.4,58.1,62.1
2015/9/19,83782,62.4,58.1,62.1
2015/9/19,81788,62.4,58.1,62.1
2015/9/19,77725,62.4,58.1,62.1
2015/9/19,72909,62.4,58.1,62.1
2015/9/20,68242,64.5,60.3,62.9
2015/9/20,64684,64.5,60.3,62.9
2015/9/20,62257,64.5,60.3,62.9
2015/9/20,60654,64.5,60.3,62.9
2015/9/20,59745,64.5,60.3,62.9
2015/9/20,59663,64.5,60.3,62.9
2015/9/20,60339,64.5,60.3,62.9
2015/9/20,61599,64.5,60.3,62.9
2015/9/20,63180,64.5,60.3,62.9
2015/9/20,67293,64.5,60.3,62.9
2015/9/20,70833,64.5,60.3,62.9
2015/9/20,73494,64.5,60.3,62.9
2015/9/20,76147,64.5,60.3,62.9
2015/9/20,78065,64.5,60.3,62.9
2015/9/20,79650,64.5,60.3,62.9
2015/9/20,80897,64.5,60.3,62.9
2015/9/20,82098,64.5,60.3,62.9
2015/9/20,82962,64.5,60.3,62.9
2015/9/20,83141,64.5,60.3,62.9
2015/9/20,82697,64.5,60.3,62.9
2015/9/20,84243,64.5,60.3,62.9
2015/9/20,82089,64.5,60.3,62.9
2015/9/20,77652,64.5,60.3,62.9
2015/9/20,72402,64.5,60.3,62.9
2015/9/25,73795,69.2,65.7,67.7
2015/9/25,69862,69.2,65.7,67.7
2015/9/25,67284,69.2,65.7,67.7
2015/9/25,65639,69.2,65.7,67.7
2015/9/25,65004,69.2,65.7,67.7
2015/9/25,66556,69.2,65.7,67.7
2015/9/25,71453,69.2,65.7,67.7
2015/9/25,77531,69.2,65.7,67.7
2015/9/25,79581,69.2,65.7,67.7
2015/9/25,81727,69.2,65.7,67.7
2015/9/25,84693,69.2,65.7,67.7
2015/9/25,88093,69.2,65.7,67.7
2015/9/25,91000,69.2,65.7,67.7
2015/9/25,93698,69.2,65.7,67.7
2015/9/25,96131,69.2,65.7,67.7
2015/9/25,97496,69.2,65.7,67.7
2015/9/25,97927,69.2,65.7,67.7
2015/9/25,97307,69.2,65.7,67.7
2015/9/25,94778,69.2,65.7,67.7
2015/9/25,91595,69.2,65.7,67.7
2015/9/25,90901,69.2,65.7,67.7
2015/9/25,87642,69.2,65.7,67.7
2015/9/25,83097,69.2,65.7,67.7
2015/9/25,77782,69.2,65.7,67.7
2015/9/26,72446,70.1,66.5,68
2015/9/26,68159,70.1,66.5,68
2015/9/26,65325,70.1,66.5,68
2015/9/26,63598,70.1,66.5,68
2015/9/26,62634,70.1,66.5,68
2015/9/26,62589,70.1,66.5,68
2015/9/26,64209,70.1,66.5,68
2015/9/26,66429,70.1,66.5,68
2015/9/26,68106,70.1,66.5,68
2015/9/26,71880,70.1,66.5,68
2015/9/26,75695,70.1,66.5,68
2015/9/26,78503,70.1,66.5,68
2015/9/26,80921,70.1,66.5,68
2015/9/26,82889,70.1,66.5,68
2015/9/26,84165,70.1,66.5,68
2015/9/26,84827,70.1,66.5,68
2015/9/26,85358,70.1,66.5,68
2015/9/26,85276,70.1,66.5,68
2015/9/26,84207,70.1,66.5,68
2015/9/26,83004,70.1,66.5,68
2015/9/26,83868,70.1,66.5,68
2015/9/26,81903,70.1,66.5,68
2015/9/26,78442,70.1,66.5,68
2015/9/26,73897,70.1,66.5,68
2015/9/27,69441,72.4,72,71.5
2015/9/27,65797,72.4,72,71.5
2015/9/27,63579,72.4,72,71.5
2015/9/27,61931,72.4,72,71.5
2015/9/27,61013,72.4,72,71.5
2015/9/27,60925,72.4,72,71.5
2015/9/27,61670,72.4,72,71.5
2015/9/27,63461,72.4,72,71.5
2015/9/27,65136,72.4,72,71.5
2015/9/27,68760,72.4,72,71.5
2015/9/27,71993,72.4,72,71.5
2015/9/27,74578,72.4,72,71.5
2015/9/27,77101,72.4,72,71.5
2015/9/27,79432,72.4,72,71.5
2015/9/27,80983,72.4,72,71.5
2015/9/27,82257,72.4,72,71.5
2015/9/27,83316,72.4,72,71.5
2015/9/27,84618,72.4,72,71.5
2015/9/27,85175,72.4,72,71.5
2015/9/27,85668,72.4,72,71.5
2015/9/27,87370,72.4,72,71.5
2015/9/27,84912,72.4,72,71.5
2015/9/27,80317,72.4,72,71.5
2015/9/27,75609,72.4,72,71.5
2015/10/2,67332,52.9,50,49.1
2015/10/2,64334,52.9,50,49.1
2015/10/2,62429,52.9,50,49.1
2015/10/2,61360,52.9,50,49.1
2015/10/2,61313,52.9,50,49.1
2015/10/2,63035,52.9,50,49.1
2015/10/2,68055,52.9,50,49.1
2015/10/2,74464,52.9,50,49.1
2015/10/2,76286,52.9,50,49.1
2015/10/2,77152,52.9,50,49.1
2015/10/2,77877,52.9,50,49.1
2015/10/2,78401,52.9,50,49.1
2015/10/2,78646,52.9,50,49.1
2015/10/2,78527,52.9,50,49.1
2015/10/2,78805,52.9,50,49.1
2015/10/2,78374,52.9,50,49.1
2015/10/2,77927,52.9,50,49.1
2015/10/2,77783,52.9,50,49.1
2015/10/2,76956,52.9,50,49.1
2015/10/2,77107,52.9,50,49.1
2015/10/2,78536,52.9,50,49.1
2015/10/2,76609,52.9,50,49.1
2015/10/2,73609,52.9,50,49.1
2015/10/2,69340,52.9,50,49.1
2015/10/3,65158,53.4,52,57.9
2015/10/3,62443,53.4,52,57.9
2015/10/3,60353,53.4,52,57.9
2015/10/3,59358,53.4,52,57.9
2015/10/3,58870,53.4,52,57.9
2015/10/3,59578,53.4,52,57.9
2015/10/3,61335,53.4,52,57.9
2015/10/3,64297,53.4,52,57.9
2015/10/3,66364,53.4,52,57.9
2015/10/3,69351,53.4,52,57.9
2015/10/3,71199,53.4,52,57.9
2015/10/3,71799,53.4,52,57.9
2015/10/3,71856,53.4,52,57.9
2015/10/3,71530,53.4,52,57.9
2015/10/3,71074,53.4,52,57.9
2015/10/3,70549,53.4,52,57.9
2015/10/3,70779,53.4,52,57.9
2015/10/3,71281,53.4,52,57.9
2015/10/3,71523,53.4,52,57.9
2015/10/3,72698,53.4,52,57.9
2015/10/3,74142,53.4,52,57.9
2015/10/3,72683,53.4,52,57.9
2015/10/3,69855,53.4,52,57.9
2015/10/3,66231,53.4,52,57.9
2015/10/4,62682,58.4,60,63.6
2015/10/4,60273,58.4,60,63.6
2015/10/4,58667,58.4,60,63.6
2015/10/4,57563,58.4,60,63.6
2015/10/4,57018,58.4,60,63.6
2015/10/4,57307,58.4,60,63.6
2015/10/4,58357,58.4,60,63.6
2015/10/4,60592,58.4,60,63.6
2015/10/4,62624,58.4,60,63.6
2015/10/4,65548,58.4,60,63.6
2015/10/4,67463,58.4,60,63.6
2015/10/4,68386,58.4,60,63.6
2015/10/4,68913,58.4,60,63.6
2015/10/4,69023,58.4,60,63.6
2015/10/4,69269,58.4,60,63.6
2015/10/4,69136,58.4,60,63.6
2015/10/4,69696,58.4,60,63.6
2015/10/4,70929,58.4,60,63.6
2015/10/4,71979,58.4,60,63.6
2015/10/4,73938,58.4,60,63.6
2015/10/4,76637,58.4,60,63.6
2015/10/4,74532,58.4,60,63.6
2015/10/4,71231,58.4,60,63.6
2015/10/4,66854,58.4,60,63.6
2015/10/9,71497,55.6,52,55
2015/10/9,67875,55.6,52,55
2015/10/9,65605,55.6,52,55
2015/10/9,64079,55.6,52,55
2015/10/9,63766,55.6,52,55
2015/10/9,65498,55.6,52,55
2015/10/9,70047,55.6,52,55
2015/10/9,76607,55.6,52,55
2015/10/9,78930,55.6,52,55
2015/10/9,80103,55.6,52,55
2015/10/9,81807,55.6,52,55
2015/10/9,83132,55.6,52,55
2015/10/9,84026,55.6,52,55
2015/10/9,84674,55.6,52,55
2015/10/9,85236,55.6,52,55
2015/10/9,84795,55.6,52,55
2015/10/9,84233,55.6,52,55
2015/10/9,83317,55.6,52,55
2015/10/9,82161,55.6,52,55
2015/10/9,82182,55.6,52,55
2015/10/9,82300,55.6,52,55
2015/10/9,80021,55.6,52,55
2015/10/9,76533,55.6,52,55
2015/10/9,71938,55.6,52,55
2015/10/10,67620,63.3,62,57.2
2015/10/10,64402,63.3,62,57.2
2015/10/10,62322,63.3,62,57.2
2015/10/10,60674,63.3,62,57.2
2015/10/10,60304,63.3,62,57.2
2015/10/10,60693,63.3,62,57.2
2015/10/10,62591,63.3,62,57.2
2015/10/10,65182,63.3,62,57.2
2015/10/10,67030,63.3,62,57.2
2015/10/10,69730,63.3,62,57.2
2015/10/10,71672,63.3,62,57.2
2015/10/10,72500,63.3,62,57.2
2015/10/10,72897,63.3,62,57.2
2015/10/10,72890,63.3,62,57.2
2015/10/10,73121,63.3,62,57.2
2015/10/10,73300,63.3,62,57.2
2015/10/10,73872,63.3,62,57.2
2015/10/10,74243,63.3,62,57.2
2015/10/10,73998,63.3,62,57.2
2015/10/10,74737,63.3,62,57.2
2015/10/10,75913,63.3,62,57.2
2015/10/10,73885,63.3,62,57.2
2015/10/10,70761,63.3,62,57.2
2015/10/10,66905,63.3,62,57.2
2015/10/11,63206,68.2,66.1,64.2
2015/10/11,60463,68.2,66.1,64.2
2015/10/11,58494,68.2,66.1,64.2
2015/10/11,57324,68.2,66.1,64.2
2015/10/11,56713,68.2,66.1,64.2
2015/10/11,56930,68.2,66.1,64.2
2015/10/11,58180,68.2,66.1,64.2
2015/10/11,60205,68.2,66.1,64.2
2015/10/11,62003,68.2,66.1,64.2
2015/10/11,64931,68.2,66.1,64.2
2015/10/11,67235,68.2,66.1,64.2
2015/10/11,68717,68.2,66.1,64.2
2015/10/11,69921,68.2,66.1,64.2
2015/10/11,71557,68.2,66.1,64.2
2015/10/11,73029,68.2,66.1,64.2
2015/10/11,74511,68.2,66.1,64.2
2015/10/11,76215,68.2,66.1,64.2
2015/10/11,77918,68.2,66.1,64.2
2015/10/11,78451,68.2,66.1,64.2
2015/10/11,79443,68.2,66.1,64.2
2015/10/11,80995,68.2,66.1,64.2
2015/10/11,78131,68.2,66.1,64.2
2015/10/11,74044,68.2,66.1,64.2
2015/10/11,69462,68.2,66.1,64.2
2015/10/16,68135,44.8,40.7,43.9
2015/10/16,65145,44.8,40.7,43.9
2015/10/16,63222,44.8,40.7,43.9
2015/10/16,62077,44.8,40.7,43.9
2015/10/16,62111,44.8,40.7,43.9
2015/10/16,64070,44.8,40.7,43.9
2015/10/16,69037,44.8,40.7,43.9
2015/10/16,75670,44.8,40.7,43.9
2015/10/16,77814,44.8,40.7,43.9
2015/10/16,78644,44.8,40.7,43.9
2015/10/16,79667,44.8,40.7,43.9
2015/10/16,80378,44.8,40.7,43.9
2015/10/16,80716,44.8,40.7,43.9
2015/10/16,81011,44.8,40.7,43.9
2015/10/16,81518,44.8,40.7,43.9
2015/10/16,81652,44.8,40.7,43.9
2015/10/16,81418,44.8,40.7,43.9
2015/10/16,80914,44.8,40.7,43.9
2015/10/16,80066,44.8,40.7,43.9
2015/10/16,80959,44.8,40.7,43.9
2015/10/16,81424,44.8,40.7,43.9
2015/10/16,78969,44.8,40.7,43.9
2015/10/16,76053,44.8,40.7,43.9
2015/10/16,71789,44.8,40.7,43.9
2015/10/17,67730,46.8,41.3,43.5
2015/10/17,65164,46.8,41.3,43.5
2015/10/17,63253,46.8,41.3,43.5
2015/10/17,62157,46.8,41.3,43.5
2015/10/17,61826,46.8,41.3,43.5
2015/10/17,62653,46.8,41.3,43.5
2015/10/17,64648,46.8,41.3,43.5
2015/10/17,67558,46.8,41.3,43.5
2015/10/17,69961,46.8,41.3,43.5
2015/10/17,72414,46.8,41.3,43.5
2015/10/17,73677,46.8,41.3,43.5
2015/10/17,73575,46.8,41.3,43.5
2015/10/17,72888,46.8,41.3,43.5
2015/10/17,72114,46.8,41.3,43.5
2015/10/17,71727,46.8,41.3,43.5
2015/10/17,71138,46.8,41.3,43.5
2015/10/17,70826,46.8,41.3,43.5
2015/10/17,71036,46.8,41.3,43.5
2015/10/17,71354,46.8,41.3,43.5
2015/10/17,73874,46.8,41.3,43.5
2015/10/17,75341,46.8,41.3,43.5
2015/10/17,73924,46.8,41.3,43.5
2015/10/17,71292,46.8,41.3,43.5
2015/10/17,68304,46.8,41.3,43.5
2015/10/18,64990,57.7,49.8,49.8
2015/10/18,62755,57.7,49.8,49.8
2015/10/18,61437,57.7,49.8,49.8
2015/10/18,60887,57.7,49.8,49.8
2015/10/18,60750,57.7,49.8,49.8
2015/10/18,61168,57.7,49.8,49.8
2015/10/18,62662,57.7,49.8,49.8
2015/10/18,65238,57.7,49.8,49.8
2015/10/18,67300,57.7,49.8,49.8
2015/10/18,69506,57.7,49.8,49.8
2015/10/18,70131,57.7,49.8,49.8
2015/10/18,69752,57.7,49.8,49.8
2015/10/18,69393,57.7,49.8,49.8
2015/10/18,69314,57.7,49.8,49.8
2015/10/18,69130,57.7,49.8,49.8
2015/10/18,68940,57.7,49.8,49.8
2015/10/18,69228,57.7,49.8,49.8
2015/10/18,70270,57.7,49.8,49.8
2015/10/18,71567,57.7,49.8,49.8
2015/10/18,74760,57.7,49.8,49.8
2015/10/18,76884,57.7,49.8,49.8
2015/10/18,74909,57.7,49.8,49.8
2015/10/18,71597,57.7,49.8,49.8
2015/10/18,67627,57.7,49.8,49.8
2015/10/23,68881,63.8,58.9,66.7
2015/10/23,65801,63.8,58.9,66.7
2015/10/23,63605,63.8,58.9,66.7
2015/10/23,62644,63.8,58.9,66.7
2015/10/23,62197,63.8,58.9,66.7
2015/10/23,63580,63.8,58.9,66.7
2015/10/23,67446,63.8,58.9,66.7
2015/10/23,73484,63.8,58.9,66.7
2015/10/23,76516,63.8,58.9,66.7
2015/10/23,77255,63.8,58.9,66.7
2015/10/23,78427,63.8,58.9,66.7
2015/10/23,79507,63.8,58.9,66.7
2015/10/23,79821,63.8,58.9,66.7
2015/10/23,80352,63.8,58.9,66.7
2015/10/23,80608,63.8,58.9,66.7
2015/10/23,80286,63.8,58.9,66.7
2015/10/23,79742,63.8,58.9,66.7
2015/10/23,79260,63.8,58.9,66.7
2015/10/23,79078,63.8,58.9,66.7
2015/10/23,80222,63.8,58.9,66.7
2015/10/23,79596,63.8,58.9,66.7
2015/10/23,77587,63.8,58.9,66.7
2015/10/23,74733,63.8,58.9,66.7
2015/10/23,71237,63.8,58.9,66.7
2015/10/24,67400,52.8,54.5,54.7
2015/10/24,64154,52.8,54.5,54.7
2015/10/24,62145,52.8,54.5,54.7
2015/10/24,60790,52.8,54.5,54.7
2015/10/24,60113,52.8,54.5,54.7
2015/10/24,60415,52.8,54.5,54.7
2015/10/24,61686,52.8,54.5,54.7
2015/10/24,63847,52.8,54.5,54.7
2015/10/24,66694,52.8,54.5,54.7
2015/10/24,69160,52.8,54.5,54.7
2015/10/24,71504,52.8,54.5,54.7
2015/10/24,72607,52.8,54.5,54.7
2015/10/24,73050,52.8,54.5,54.7
2015/10/24,72645,52.8,54.5,54.7
2015/10/24,72010,52.8,54.5,54.7
2015/10/24,71361,52.8,54.5,54.7
2015/10/24,70909,52.8,54.5,54.7
2015/10/24,70776,52.8,54.5,54.7
2015/10/24,71321,52.8,54.5,54.7
2015/10/24,73360,52.8,54.5,54.7
2015/10/24,73378,52.8,54.5,54.7
2015/10/24,71886,52.8,54.5,54.7
2015/10/24,69613,52.8,54.5,54.7
2015/10/24,66343,52.8,54.5,54.7
2015/10/25,63364,52.2,47.3,52.4
2015/10/25,60881,52.2,47.3,52.4
2015/10/25,58980,52.2,47.3,52.4
2015/10/25,57119,52.2,47.3,52.4
2015/10/25,56413,52.2,47.3,52.4
2015/10/25,56453,52.2,47.3,52.4
2015/10/25,57656,52.2,47.3,52.4
2015/10/25,59816,52.2,47.3,52.4
2015/10/25,61997,52.2,47.3,52.4
2015/10/25,64270,52.2,47.3,52.4
2015/10/25,65967,52.2,47.3,52.4
2015/10/25,66821,52.2,47.3,52.4
2015/10/25,67081,52.2,47.3,52.4
2015/10/25,67277,52.2,47.3,52.4
2015/10/25,66876,52.2,47.3,52.4
2015/10/25,66556,52.2,47.3,52.4
2015/10/25,66620,52.2,47.3,52.4
2015/10/25,67368,52.2,47.3,52.4
2015/10/25,69014,52.2,47.3,52.4
2015/10/25,72832,52.2,47.3,52.4
2015/10/25,74047,52.2,47.3,52.4
2015/10/25,72267,52.2,47.3,52.4
2015/10/25,69444,52.2,47.3,52.4
2015/10/25,65780,52.2,47.3,52.4
2015/10/30,67814,48.8,48.3,48.4
2015/10/30,65580,48.8,48.3,48.4
2015/10/30,63716,48.8,48.3,48.4
2015/10/30,62776,48.8,48.3,48.4
2015/10/30,62810,48.8,48.3,48.4
2015/10/30,63830,48.8,48.3,48.4
2015/10/30,68441,48.8,48.3,48.4
2015/10/30,74952,48.8,48.3,48.4
2015/10/30,78604,48.8,48.3,48.4
2015/10/30,78797,48.8,48.3,48.4
2015/10/30,78919,48.8,48.3,48.4
2015/10/30,78939,48.8,48.3,48.4
2015/10/30,78549,48.8,48.3,48.4
2015/10/30,78026,48.8,48.3,48.4
2015/10/30,77930,48.8,48.3,48.4
2015/10/30,77290,48.8,48.3,48.4
2015/10/30,76707,48.8,48.3,48.4
2015/10/30,76118,48.8,48.3,48.4
2015/10/30,76194,48.8,48.3,48.4
2015/10/30,77858,48.8,48.3,48.4
2015/10/30,77538,48.8,48.3,48.4
2015/10/30,76163,48.8,48.3,48.4
2015/10/30,73473,48.8,48.3,48.4
2015/10/30,69862,48.8,48.3,48.4
2015/10/31,66116,54.7,54.5,56.2
2015/10/31,63378,54.7,54.5,56.2
2015/10/31,61955,54.7,54.5,56.2
2015/10/31,60872,54.7,54.5,56.2
2015/10/31,60504,54.7,54.5,56.2
2015/10/31,60589,54.7,54.5,56.2
2015/10/31,61796,54.7,54.5,56.2
2015/10/31,64304,54.7,54.5,56.2
2015/10/31,67300,54.7,54.5,56.2
2015/10/31,69614,54.7,54.5,56.2
2015/10/31,71855,54.7,54.5,56.2
2015/10/31,73033,54.7,54.5,56.2
2015/10/31,73227,54.7,54.5,56.2
2015/10/31,72603,54.7,54.5,56.2
2015/10/31,71814,54.7,54.5,56.2
2015/10/31,71182,54.7,54.5,56.2
2015/10/31,70628,54.7,54.5,56.2
2015/10/31,70439,54.7,54.5,56.2
2015/10/31,70338,54.7,54.5,56.2
2015/10/31,71283,54.7,54.5,56.2
2015/10/31,71096,54.7,54.5,56.2
2015/10/31,70062,54.7,54.5,56.2
2015/10/31,68139,54.7,54.5,56.2
2015/10/31,65660,54.7,54.5,56.2
2015/11/1,62637,60.3,53.2,56.1
2015/11/1,60125,60.3,53.2,56.1
2015/11/1,58248,60.3,53.2,56.1
2015/11/1,57060,60.3,53.2,56.1
2015/11/1,56488,60.3,53.2,56.1
2015/11/1,56443,60.3,53.2,56.1
2015/11/1,57016,60.3,53.2,56.1
2015/11/1,58588,60.3,53.2,56.1
2015/11/1,60842,60.3,53.2,56.1
2015/11/1,62942,60.3,53.2,56.1
2015/11/1,64969,60.3,53.2,56.1
2015/11/1,65949,60.3,53.2,56.1
2015/11/1,66214,60.3,53.2,56.1
2015/11/1,66265,60.3,53.2,56.1
2015/11/1,66326,60.3,53.2,56.1
2015/11/1,66188,60.3,53.2,56.1
2015/11/1,65962,60.3,53.2,56.1
2015/11/1,66388,60.3,53.2,56.1
2015/11/1,68228,60.3,53.2,56.1
2015/11/1,72857,60.3,53.2,56.1
2015/11/1,73972,60.3,53.2,56.1
2015/11/1,72852,60.3,53.2,56.1
2015/11/1,70315,60.3,53.2,56.1
2015/11/1,67233,60.3,53.2,56.1
2015/11/6,67763,46.4,48.1,48.2
2015/11/6,64936,46.4,48.1,48.2
2015/11/6,63074,46.4,48.1,48.2
2015/11/6,62112,46.4,48.1,48.2
2015/11/6,61804,46.4,48.1,48.2
2015/11/6,62962,46.4,48.1,48.2
2015/11/6,67367,46.4,48.1,48.2
2015/11/6,73326,46.4,48.1,48.2
2015/11/6,75863,46.4,48.1,48.2
2015/11/6,76979,46.4,48.1,48.2
2015/11/6,78181,46.4,48.1,48.2
2015/11/6,78850,46.4,48.1,48.2
2015/11/6,79116,46.4,48.1,48.2
2015/11/6,79063,46.4,48.1,48.2
